solution,weighted_score,rtp_violation_penalty,win_rate_shortfall_penalty,missing_jackpot_penalty,symbol_concentration_penalty,rtp,win_rate,symbol_concentration,jackpot_probability,reel_1,reel_2,reel_3
150,19.684697855750496,0.7592592592592604,15.416666666666673,0,3.508771929824561,0.9675925925925926,0.3958333333333333,0.30092592592592593,0.004629629629629629,"[2, 2, 2, 3, 3, 3, 1, 1, 4, 4, 4, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 2, 2]","[4, 2, 2, 2, 0, 0, 3, 3, 1, 1, 2, 2]"
151,60.79459064327486,52.95833333333333,2.2222222222222254,0,5.6140350877193015,1.4895833333333333,0.5277777777777778,0.35648148148148157,0.027777777777777776,"[2, 2, 2, 0, 1, 3, 3, 3, 4, 4, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[2, 2, 2, 2, 0, 1, 1, 4, 3, 3, 3, 2]"
152,90.41691033138402,79.86805555555556,5.63657407407408,0,4.912280701754385,1.7586805555555556,0.49363425925925924,0.33796296296296297,0.02025462962962963,"[2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 2, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 2, 0, 4, 4, 3, 3, 3, 3]"
153,70.21101364522418,57.472222222222236,8.703703703703708,0,4.035087719298247,1.5347222222222223,0.46296296296296297,0.3148148148148148,0.013888888888888888,"[2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 0, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 3]","[2, 2, 2, 2, 2, 4, 4, 0, 3, 3, 3, 1]"
154,18.35038986354776,0.0,14.490740740740742,0,3.859649122807017,0.9537037037037037,0.4050925925925926,0.3101851851851852,0.004629629629629629,"[2, 2, 0, 3, 3, 3, 4, 0, 4, 4, 2, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 2]","[3, 2, 2, 2, 0, 1, 4, 4, 3, 3, 2, 2]"
155,83.17397660818713,71.07175925925925,8.067129629629632,0,4.035087719298247,1.6707175925925926,0.4693287037037037,0.3148148148148148,0.013310185185185185,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 2, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 4, 4, 4, 3, 3, 3, 3]"
156,294.88206627680313,289.06944444444446,0.023148148148155467,0,5.789473684210528,3.8506944444444446,0.5497685185185185,0.36111111111111116,0.024305555555555556,"[3, 3, 3, 3, 0, 2, 1, 4, 4, 4, 4, 2]","[4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3]","[3, 0, 1, 2, 4, 4, 4, 4, 3, 3, 3, 3]"
157,56.60233918128655,41.5,11.944444444444446,0,3.1578947368421058,1.375,0.4305555555555556,0.2916666666666667,0.011574074074074073,"[2, 2, 2, 3, 3, 3, 0, 1, 4, 4, 4, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 2, 4, 4, 1, 3, 3, 3, 0]"
158,41.94834307992204,20.49305555555556,19.52546296296297,0,1.9298245614035079,1.1649305555555556,0.35474537037037035,0.25925925925925924,0.0028935185185185184,"[2, 2, 2, 3, 3, 3, 1, 0, 4, 4, 4, 0]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[0, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
159,50.12816764132553,36.638888888888886,9.629629629629632,0,3.859649122807017,1.3263888888888888,0.4537037037037037,0.3101851851851852,0.020833333333333332,"[2, 2, 2, 3, 3, 0, 1, 4, 4, 4, 2, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 2, 2]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 2]"
160,97.70492202729046,87.0439814814815,6.099537037037039,0,4.561403508771928,1.8304398148148149,0.48900462962962965,0.32870370370370366,0.015625,"[2, 2, 2, 3, 3, 3, 3, 0, 4, 4, 4, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3]"
161,260.50341130604295,252.61111111111117,2.4537037037037135,0,5.438596491228071,3.486111111111111,0.5254629629629629,0.35185185185185186,0.020833333333333332,"[3, 3, 3, 3, 2, 0, 1, 4, 4, 4, 4, 0]","[4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3]","[0, 0, 1, 2, 4, 4, 4, 3, 3, 3, 3, 3]"
162,51.21491228070175,34.20833333333333,14.375000000000004,0,2.6315789473684195,1.3020833333333333,0.40625,0.27777777777777773,0.008101851851851851,"[2, 2, 2, 1, 3, 3, 3, 0, 4, 4, 4, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 0]"
163,260.09283625730995,250.35416666666669,4.826388888888888,0,4.912280701754385,3.4635416666666665,0.5017361111111112,0.33796296296296297,0.019097222222222224,"[3, 3, 3, 3, 2, 0, 1, 4, 4, 4, 2, 3]","[4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 0]","[2, 0, 1, 4, 4, 4, 4, 4, 3, 3, 3, 3]"
164,59.48489278752438,40.05324074074075,17.326388888888893,0,2.1052631578947367,1.3605324074074074,0.3767361111111111,0.2638888888888889,0.00636574074074074,"[2, 2, 2, 3, 3, 3, 1, 0, 4, 4, 4, 2]","[2, 2, 2, 1, 4, 4, 4, 3, 3, 3, 3, 2]","[0, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 1]"
165,33.53094541910332,5.724537037037037,27.280092592592595,0,0.5263157894736834,0.8827546296296296,0.27719907407407407,0.2222222222222222,0.001736111111111111,"[2, 2, 2, 3, 3, 3, 1, 1, 4, 4, 4, 0]","[2, 2, 2, 0, 4, 4, 4, 1, 1, 3, 3, 2]","[4, 2, 2, 2, 0, 0, 3, 3, 1, 1, 4, 4]"
166,51.39035087719299,34.555555555555564,14.027777777777784,0,2.807017543859648,1.3055555555555556,0.4097222222222222,0.2824074074074074,0.009259259259259259,"[2, 2, 2, 3, 3, 3, 0, 1, 4, 4, 1, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 3]"
167,26.570662768031198,3.3865740740740784,21.956018518518523,0,1.2280701754385956,0.9938657407407407,0.3304398148148148,0.24074074074074073,0.0028935185185185184,"[2, 2, 2, 3, 3, 3, 1, 1, 4, 4, 4, 0]","[2, 2, 2, 2, 4, 4, 4, 1, 1, 3, 3, 3]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
168,27.079922027290458,2.6226851851851922,23.22916666666667,0,1.2280701754385956,0.9862268518518519,0.3177083333333333,0.24074074074074073,0.0028935185185185184,"[2, 2, 2, 1, 3, 3, 3, 0, 4, 4, 4, 0]","[2, 2, 2, 2, 4, 4, 4, 1, 1, 3, 3, 3]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
169,22.439083820662773,0.0,20.509259259259267,0,1.9298245614035079,0.9451388888888889,0.3449074074074074,0.25925925925925924,0.004629629629629629,"[2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 1, 0]","[2, 2, 2, 2, 2, 4, 4, 1, 1, 3, 3, 3]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
170,60.63011695906434,54.057870370370374,0.08101851851852748,0,6.4912280701754375,1.5005787037037037,0.5491898148148148,0.3796296296296296,0.013310185185185185,"[2, 2, 2, 3, 3, 3, 1, 1, 4, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[2, 2, 2, 3, 3, 4, 4, 0, 3, 3, 3, 1]"
171,36.06018518518518,18.58333333333333,14.14351851851852,0,3.333333333333332,1.1458333333333333,0.4085648148148148,0.2962962962962963,0.0023148148148148147,"[2, 2, 2, 1, 3, 3, 3, 0, 4, 4, 2, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 2]","[1, 0, 2, 2, 1, 0, 4, 4, 3, 3, 3, 3]"
172,61.36232943469786,49.370370370370374,7.4305555555555625,0,4.561403508771928,1.4537037037037037,0.4756944444444444,0.32870370370370366,0.018518518518518517,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 4, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 2, 2]","[2, 2, 2, 2, 0, 4, 4, 3, 3, 1, 2, 2]"
173,41.241715399610136,33.34027777777777,1.5856481481481555,0,6.315789473684211,1.2934027777777777,0.5341435185185185,0.375,0.008680555555555556,"[2, 2, 2, 3, 3, 3, 0, 4, 0, 4, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[2, 4, 2, 2, 2, 0, 3, 3, 0, 3, 3, 2]"
174,48.178849902534125,37.680555555555564,4.88425925925926,0,5.614035087719297,1.3368055555555556,0.5011574074074074,0.35648148148148145,0.017361111111111112,"[2, 2, 0, 0, 3, 3, 1, 4, 4, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[2, 2, 2, 2, 0, 4, 4, 4, 3, 3, 3, 3]"
175,58.00219298245614,45.84027777777777,7.951388888888894,0,4.210526315789474,1.4184027777777777,0.4704861111111111,0.3194444444444445,0.02141203703703704,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 2, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 2, 2]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 2]"
176,19.503167641325536,2.4837962962962927,13.159722222222225,0,3.859649122807017,0.915162037037037,0.4184027777777778,0.3101851851851852,0.012152777777777778,"[2, 2, 2, 3, 3, 3, 1, 1, 4, 4, 4, 2]","[2, 2, 2, 2, 2, 2, 2, 1, 1, 3, 3, 3]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
177,43.53460038986355,30.388888888888886,8.93518518518519,0,4.210526315789474,1.2638888888888888,0.46064814814814814,0.3194444444444445,0.013888888888888888,"[2, 2, 2, 1, 3, 3, 3, 4, 4, 4, 2, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 4, 4, 3, 3, 1, 3, 3, 0]"
178,59.11817738791423,51.51157407407407,1.8171296296296324,0,5.789473684210528,1.4751157407407407,0.5318287037037037,0.36111111111111116,0.02488425925925926,"[2, 2, 2, 3, 3, 3, 0, 1, 4, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[2, 2, 2, 2, 1, 4, 4, 0, 3, 3, 3, 1]"
179,30.362085769980506,19.451388888888886,4.594907407407411,0,6.315789473684211,1.1545138888888888,0.5040509259259259,0.375,0.036458333333333336,"[2, 2, 2, 1, 3, 3, 1, 4, 0, 0, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2]","[2, 2, 2, 2, 0, 1, 3, 3, 1, 4, 4, 2]"
180,276.87889863547764,268.58333333333337,3.0324074074074114,0,5.263157894736843,3.6458333333333335,0.5196759259259259,0.34722222222222227,0.016203703703703703,"[3, 3, 3, 3, 2, 0, 1, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3]","[0, 0, 1, 2, 4, 4, 4, 2, 3, 3, 3, 3]"
181,33.749025341130604,17.888888888888886,12.17592592592593,0,3.6842105263157903,1.1388888888888888,0.42824074074074076,0.3055555555555556,0.013888888888888888,"[2, 2, 2, 3, 3, 1, 0, 0, 4, 4, 2, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 1, 4, 4, 4, 1, 3, 3, 3]"
182,20.62524366471735,6.893518518518516,8.819444444444446,0,4.912280701754385,1.0289351851851851,0.4618055555555556,0.33796296296296297,0.005787037037037037,"[2, 2, 2, 1, 3, 3, 1, 3, 3, 2, 2, 0]","[2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 2, 2]","[2, 2, 2, 2, 0, 1, 4, 1, 3, 3, 3, 4]"
183,32.17373294346979,12.506944444444445,17.21064814814815,0,2.4561403508771926,1.0850694444444444,0.37789351851851855,0.27314814814814814,0.00636574074074074,"[2, 2, 2, 3, 3, 3, 0, 1, 4, 4, 2, 2]","[2, 2, 2, 2, 4, 4, 1, 3, 3, 3, 3, 2]","[0, 2, 2, 2, 0, 3, 3, 3, 1, 4, 4, 4]"
184,24.22941033138402,0.0,22.65046296296297,0,1.5789473684210524,0.9565972222222222,0.32349537037037035,0.25,0.0028935185185185184,"[2, 2, 2, 3, 3, 3, 1, 0, 4, 4, 4, 0]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 1]","[0, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
185,57.479532163742704,44.046296296296305,9.39814814814815,0,4.035087719298247,1.400462962962963,0.45601851851851855,0.3148148148148148,0.011574074074074073,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 4, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 3]"
186,32.942495126705666,19.10416666666668,9.803240740740742,0,4.035087719298247,1.1510416666666667,0.4519675925925926,0.3148148148148148,0.017939814814814815,"[2, 2, 2, 3, 3, 3, 1, 0, 4, 4, 2, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 2, 2]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 0]"
187,69.16569200779729,55.73611111111112,9.745370370370376,0,3.684210526315788,1.5173611111111112,0.4525462962962963,0.3055555555555555,0.01273148148148148,"[2, 2, 2, 3, 3, 3, 1, 0, 4, 4, 2, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 4, 4, 4, 3, 3, 3, 3]"
188,264.54702729044834,254.69444444444446,5.115740740740743,0,4.736842105263157,3.5069444444444446,0.4988425925925926,0.3333333333333333,0.020833333333333332,"[3, 3, 3, 3, 0, 2, 1, 4, 4, 4, 4, 3]","[2, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3]","[0, 0, 1, 2, 4, 4, 4, 4, 3, 3, 3, 3]"
189,76.34892787524367,64.41666666666667,7.546296296296301,0,4.385964912280703,1.6041666666666667,0.47453703703703703,0.3240740740740741,0.013888888888888888,"[2, 2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 3]","[2, 2, 2, 2, 0, 4, 4, 4, 3, 3, 3, 3]"
190,51.457358674463954,37.10185185185186,10.671296296296301,0,3.684210526315788,1.3310185185185186,0.44328703703703703,0.3055555555555555,0.011574074074074073,"[2, 2, 2, 3, 3, 3, 0, 1, 4, 4, 1, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 4, 4, 4, 3, 3, 3, 3]"
191,47.536793372319686,37.275462962962955,5.173611111111115,0,5.087719298245615,1.3327546296296295,0.4982638888888889,0.3425925925925926,0.023726851851851853,"[2, 2, 2, 1, 3, 3, 3, 0, 4, 4, 4, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 2, 2]","[2, 2, 2, 2, 2, 4, 4, 0, 3, 3, 3, 2]"
192,31.587719298245617,9.381944444444446,20.451388888888893,0,1.754385964912279,1.0538194444444444,0.3454861111111111,0.2546296296296296,0.004050925925925926,"[2, 2, 2, 3, 3, 3, 1, 0, 4, 4, 4, 0]","[2, 2, 2, 2, 4, 4, 4, 1, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
193,54.72002923976609,46.1875,2.7430555555555625,0,5.789473684210528,1.421875,0.5225694444444444,0.36111111111111116,0.026041666666666668,"[2, 2, 2, 3, 3, 4, 1, 3, 3, 4, 2, 2]","[2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 2, 4, 0, 1, 3, 3, 3, 3]"
194,24.090155945419113,8.629629629629633,11.250000000000004,0,4.210526315789474,1.0462962962962963,0.4375,0.3194444444444445,0.023148148148148147,"[2, 2, 2, 3, 3, 3, 1, 0, 4, 4, 1, 2]","[2, 2, 2, 2, 2, 4, 4, 0, 3, 3, 2, 2]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 2, 2]"
195,21.34137426900585,0.0,19.236111111111114,0,2.1052631578947367,0.9527777777777777,0.3576388888888889,0.2638888888888889,0.004629629629629629,"[2, 2, 2, 3, 3, 3, 1, 1, 4, 4, 4, 0]","[2, 2, 2, 2, 2, 4, 4, 1, 1, 3, 3, 3]","[2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 4, 4]"
196,25.15168128654971,0.0,23.923611111111114,0,1.2280701754385956,0.940625,0.3107638888888889,0.24074074074074073,0.0005787037037037037,"[2, 2, 3, 3, 3, 2, 1, 1, 4, 4, 4, 0]","[2, 2, 2, 2, 4, 4, 4, 1, 1, 3, 3, 3]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
197,26.75950292397661,13.9537037037037,7.893518518518522,0,4.912280701754385,1.099537037037037,0.4710648148148148,0.33796296296296297,0.011574074074074073,"[2, 2, 2, 3, 3, 2, 2, 0, 4, 4, 4, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 2, 2]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 0]"
198,69.16569200779729,55.73611111111112,9.745370370370376,0,3.684210526315788,1.5173611111111112,0.4525462962962963,0.3055555555555555,0.01273148148148148,"[2, 2, 2, 3, 3, 3, 1, 0, 4, 4, 2, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 1, 4, 4, 4, 3, 3, 3, 3]"
199,76.16617933723197,62.33333333333333,10.32407407407408,0,3.508771929824559,1.5833333333333333,0.44675925925925924,0.3009259259259259,0.009259259259259259,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 4, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 3]"
200,25.15168128654971,0.0,23.923611111111114,0,1.2280701754385956,0.940625,0.3107638888888889,0.24074074074074073,0.0005787037037037037,"[2, 2, 3, 3, 3, 2, 1, 1, 4, 4, 4, 0]","[2, 2, 2, 2, 4, 4, 4, 1, 1, 3, 3, 3]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
